Id,SalePrice,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinType2,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition
428,109008,8593,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,907,0,0,1,0,3,TA,Typ,0,,Detchd,352,TA,Y,7,2008,WD,Normal
429,195400,6762,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,CompShg,VinylSd,VinylSd,108,Gd,TA,PConc,Unf,1208,1,0,2,0,2,Gd,Typ,0,,Attchd,628,TA,Y,9,2007,New,Partial
430,175000,11457,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,1412,1,0,2,0,3,Gd,Typ,1,TA,Attchd,576,TA,Y,3,2009,WD,Normal
431,85400,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,CompShg,HdBoard,HdBoard,232,TA,TA,CBlock,Unf,987,0,0,1,1,2,TA,Typ,0,,Detchd,264,TA,Y,7,2008,COD,Abnorml
432,79900,5586,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,Unf,1198,0,0,1,0,4,TA,Typ,0,,,0,,N,9,2008,ConLD,Abnorml
433,122500,1920,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,CompShg,HdBoard,HdBoard,376,TA,TA,CBlock,Unf,1365,1,0,1,1,2,TA,Min1,0,,Detchd,440,TA,Y,8,2007,WD,Normal
434,181000,10839,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1604,0,0,2,1,3,TA,Typ,1,TA,Attchd,470,TA,Y,7,2008,WD,Normal
435,81000,1890,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,CompShg,CemntBd,CmentBd,0,TA,Gd,CBlock,Unf,630,1,0,1,0,1,TA,Typ,0,,,0,,Y,6,2008,WD,Normal
436,212000,10667,AllPub,CulDSac,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,ALQ,1661,1,0,2,1,3,Gd,Typ,1,TA,Attchd,550,TA,Y,4,2009,ConLw,Normal
437,116000,4400,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,CompShg,Stucco,Stucco,0,TA,TA,BrkTil,Unf,1118,0,0,1,0,2,TA,Typ,0,,Detchd,440,TA,Y,10,2006,WD,Normal
438,119000,6000,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,PConc,Unf,904,0,0,1,0,2,TA,Typ,0,,Detchd,180,TA,Y,1,2009,WD,Normal
439,90350,4280,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,CompShg,WdShing,Stucco,0,TA,TA,PConc,Unf,694,0,0,1,0,2,Gd,Typ,1,Gd,Detchd,352,TA,P,3,2007,WD,Normal
440,110000,12354,AllPub,Corner,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1196,0,0,1,0,3,Gd,Typ,0,,Detchd,528,TA,Y,8,2009,ConLI,Normal
441,555000,15431,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,CompShg,VinylSd,VinylSd,200,Ex,TA,PConc,ALQ,2402,1,0,2,0,2,Ex,Typ,2,Gd,Attchd,672,TA,Y,4,2009,WD,Normal
442,118000,12108,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,CompShg,VinylSd,VinylSd,270,TA,TA,CBlock,Unf,1440,0,0,2,0,4,Fa,Typ,0,,,0,,Y,9,2008,WD,Normal
443,162900,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,CompShg,MetalSd,MetalSd,0,TA,TA,PConc,Unf,1573,0,0,2,0,3,TA,Typ,1,Gd,Detchd,360,TA,P,6,2008,WD,Normal
444,172500,3922,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,CompShg,WdShing,Wd Shng,72,Gd,TA,PConc,Unf,1258,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,648,TA,Y,6,2007,New,Partial
445,210000,8750,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,CompShg,VinylSd,VinylSd,0,Gd,Gd,PConc,Unf,1908,1,0,2,1,4,Gd,Typ,1,TA,Attchd,493,TA,Y,7,2008,WD,Normal
446,127500,9855,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,1689,0,0,1,0,3,TA,Typ,1,Gd,Attchd,480,TA,Y,11,2009,COD,Normal
447,190000,16492,AllPub,Corner,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,CompShg,BrkFace,Plywood,0,Gd,TA,CBlock,Rec,1888,0,0,2,1,2,Gd,Mod,1,Gd,Attchd,578,TA,Y,6,2010,WD,Normal
448,199900,11214,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1886,0,0,2,1,4,Gd,Typ,1,TA,Attchd,431,TA,Y,7,2006,WD,Normal
449,119500,8600,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,Unf,1376,0,0,2,0,3,TA,Typ,1,Gd,Detchd,198,TA,N,6,2006,WD,Normal
450,120000,6000,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,CompShg,MetalSd,MetalSd,0,TA,Gd,CBlock,Unf,1183,0,0,1,1,2,TA,Typ,0,,Detchd,308,TA,Y,6,2007,WD,Normal
451,110000,5684,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,813,0,0,1,0,2,Gd,Typ,0,,Detchd,270,Fa,N,6,2006,WD,Normal
452,280000,70761,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,WdShngl,Plywood,Plywood,0,TA,TA,CBlock,Unf,1533,1,0,2,0,2,Gd,Typ,2,TA,Attchd,576,TA,Y,12,2006,WD,Normal
453,204000,9303,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,6,5,1996,1997,CompShg,VinylSd,VinylSd,42,Gd,TA,PConc,Unf,1756,1,0,2,1,3,TA,Typ,0,,Attchd,422,TA,Y,7,2007,WD,Normal
454,210000,9000,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1590,0,0,2,1,3,Gd,Typ,0,,Attchd,676,TA,Y,6,2009,WD,Normal
455,188000,9297,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Unf,1728,2,0,2,0,4,TA,Typ,0,,Detchd,560,TA,Y,7,2006,WD,Family
456,175500,9600,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,CompShg,HdBoard,HdBoard,320,TA,TA,CBlock,Unf,1242,0,0,1,1,3,TA,Typ,1,TA,Attchd,528,TA,Y,9,2007,WD,Normal
457,98000,4571,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,5,5,1916,1950,CompShg,AsbShng,AsbShng,0,TA,TA,BrkTil,Unf,1344,0,0,1,0,4,TA,Typ,0,,Detchd,513,Fa,Y,5,2008,COD,Abnorml
458,256000,53227,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Tar&Grv,Plywood,Plywood,0,TA,TA,CBlock,Unf,1663,1,0,1,0,2,Gd,Min1,2,Gd,Attchd,529,TA,Y,3,2008,WD,Normal
459,161000,5100,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,CompShg,Stucco,Wd Shng,0,TA,Gd,PConc,Unf,1666,0,0,1,0,3,Gd,Typ,1,Gd,Detchd,228,TA,Y,6,2008,WD,Normal
460,110000,7015,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,CompShg,MetalSd,MetalSd,161,TA,TA,CBlock,Unf,1203,1,0,1,0,3,Gd,Typ,1,TA,Detchd,352,TA,Y,7,2009,WD,Normal
461,263435,8004,AllPub,Inside,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,CompShg,VinylSd,VinylSd,110,Gd,TA,PConc,Unf,1935,1,0,2,1,3,TA,Typ,0,,BuiltIn,552,TA,Y,12,2009,New,Partial
462,155000,7200,AllPub,Inside,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,CompShg,Wd Sdng,Wd Sdng,0,Gd,Gd,PConc,BLQ,1135,1,0,1,0,3,Gd,Typ,0,,Detchd,576,TA,Y,4,2009,WD,Normal
463,62383,8281,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,BLQ,864,0,0,1,0,3,TA,Typ,1,Po,Detchd,360,TA,Y,12,2009,WD,Normal
464,188700,11988,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,CompShg,Stucco,Stucco,0,TA,TA,CBlock,Unf,1660,0,0,1,1,3,TA,Typ,1,Gd,Detchd,240,TA,Y,8,2008,WD,Normal
465,124000,8430,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,CompShg,HdBoard,HdBoard,136,TA,TA,CBlock,Unf,1040,0,0,2,0,3,TA,Typ,0,,,0,,Y,8,2009,WD,Normal
466,178740,3072,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,18,Gd,TA,PConc,Unf,1414,0,0,2,0,2,Gd,Typ,1,TA,Attchd,398,TA,Y,5,2006,WD,Normal
467,167000,10628,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Tar&Grv,Plywood,Plywood,0,TA,Gd,CBlock,Unf,1277,1,0,1,0,2,TA,Typ,1,Po,Attchd,526,TA,Y,4,2007,WD,Normal
468,146500,9480,AllPub,Inside,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,CompShg,MetalSd,MetalSd,224,TA,TA,CBlock,Unf,1644,0,0,1,1,3,Gd,Typ,2,Gd,Attchd,312,TA,Y,6,2007,WD,Normal
469,250000,11428,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,CompShg,VinylSd,VinylSd,248,Gd,TA,PConc,Unf,1634,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,866,TA,Y,5,2007,WD,Normal
470,187000,9291,AllPub,Corner,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,CompShg,HdBoard,HdBoard,120,Gd,TA,PConc,Unf,1710,0,0,2,1,3,Gd,Typ,0,,Attchd,506,TA,Y,6,2008,WD,Normal
471,212000,6820,AllPub,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,CompShg,HdBoard,HdBoard,0,Gd,TA,PConc,BLQ,1502,1,0,1,1,1,Gd,Typ,0,,Attchd,528,TA,Y,6,2010,WD,Normal
472,190000,11952,AllPub,Inside,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,WdShake,WdShing,Plywood,0,TA,TA,CBlock,Unf,1969,0,0,2,1,3,TA,Typ,1,Gd,Attchd,534,TA,Y,11,2007,WD,Normal
473,148000,3675,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SLvl,6,5,2005,2005,CompShg,VinylSd,VinylSd,80,TA,TA,PConc,Unf,1072,1,0,1,0,2,TA,Typ,0,,Basment,525,TA,Y,6,2008,WD,Normal
474,440000,14977,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,CompShg,VinylSd,VinylSd,304,Gd,TA,PConc,Unf,1976,1,0,2,0,2,Gd,Typ,1,Ex,Attchd,908,TA,Y,7,2007,New,Partial
475,251000,5330,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,CompShg,CemntBd,CmentBd,0,Gd,TA,PConc,Unf,1652,1,0,2,0,2,Ex,Typ,0,,Attchd,499,TA,Y,8,2007,WD,Normal
476,132500,8480,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,970,1,0,1,0,2,TA,Typ,0,,Detchd,624,TA,Y,7,2007,WD,Normal
477,208900,13125,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,CompShg,VinylSd,VinylSd,215,TA,TA,PConc,Unf,1493,1,0,2,0,3,Gd,Typ,1,TA,Attchd,508,TA,Y,4,2008,WD,Normal
478,380000,13693,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,CompShg,VinylSd,VinylSd,772,Ex,TA,PConc,Unf,2643,0,0,2,1,3,Ex,Typ,1,Gd,BuiltIn,694,TA,Y,3,2007,WD,Normal
479,297000,10637,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,CompShg,VinylSd,VinylSd,336,Gd,TA,PConc,Unf,1718,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,826,TA,Y,9,2009,WD,Normal
480,89471,5925,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,CompShg,Stucco,Stucco,435,TA,TA,BrkTil,Unf,1131,0,0,1,0,2,TA,Typ,0,,Detchd,672,TA,Y,3,2007,WD,Alloca
481,326000,16033,AllPub,FR2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,CompShg,VinylSd,VinylSd,378,Gd,TA,PConc,Unf,1850,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,772,TA,Y,3,2006,WD,Normal
482,374000,11846,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,CompShg,VinylSd,VinylSd,562,Gd,TA,PConc,Unf,1792,1,0,2,0,2,Ex,Typ,1,Gd,Attchd,874,TA,Y,8,2006,WD,Normal
483,155000,2500,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,CompShg,Stucco,Stucco,0,Gd,TA,PConc,Unf,1826,1,0,1,1,4,Ex,Min2,1,Gd,Attchd,164,Fa,Y,6,2009,WD,Normal
484,164000,4500,AllPub,FR2,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,CompShg,VinylSd,VinylSd,116,TA,TA,PConc,Unf,1216,1,0,2,0,2,TA,Typ,0,,Attchd,402,TA,Y,5,2006,WD,Normal
485,132500,7758,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,CompShg,HdBoard,Plywood,0,TA,Gd,CBlock,Unf,999,1,0,1,0,3,Gd,Typ,0,,Detchd,264,TA,Y,3,2007,WD,Normal
486,147000,9600,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,CompShg,MetalSd,MetalSd,0,Gd,TA,CBlock,Unf,1113,0,0,1,0,3,Gd,Typ,1,Gd,Attchd,264,TA,Y,7,2009,WD,Normal
487,156000,10289,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,CompShg,MetalSd,MetalSd,168,TA,TA,CBlock,Unf,1073,1,0,1,1,3,TA,Typ,0,,Attchd,515,TA,Y,6,2007,WD,Normal
488,175000,12243,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Unf,1484,0,0,2,0,3,TA,Typ,1,TA,Attchd,487,TA,Y,2,2007,WD,Normal
489,160000,10800,AllPub,Corner,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,CompShg,Wd Sdng,Wd Sdng,0,TA,Fa,CBlock,Unf,2414,0,0,2,0,3,TA,Mod,1,Gd,Attchd,520,Fa,N,5,2006,ConLD,Normal
490,86000,1526,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,CompShg,CemntBd,CmentBd,0,TA,Gd,CBlock,Unf,630,1,0,1,0,1,Gd,Typ,0,,Attchd,286,TA,Y,5,2009,WD,Normal
491,115000,2665,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,CompShg,CemntBd,CmentBd,0,TA,TA,PConc,Unf,1304,0,0,1,1,3,TA,Typ,1,Gd,BuiltIn,336,TA,Y,6,2008,WD,Normal
492,133000,9490,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Rec,1578,1,0,1,0,3,Fa,Typ,2,TA,Attchd,240,TA,Y,8,2006,WD,Normal
493,172785,15578,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1456,0,0,2,1,3,TA,Typ,0,,Attchd,429,TA,Y,5,2006,New,Partial
494,155000,7931,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,CompShg,BrkFace,Wd Sdng,0,TA,TA,CBlock,LwQ,1269,0,0,1,1,3,TA,Typ,1,Fa,Detchd,308,TA,Y,6,2008,WD,Normal
495,91300,5784,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,Unf,886,0,0,1,0,2,TA,Typ,0,,Attchd,273,TA,Y,12,2009,WD,Normal
496,34900,7879,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,720,0,0,1,0,2,TA,Typ,0,,,0,,N,11,2009,WD,Abnorml
497,430000,12692,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,CompShg,BrkFace,BrkFace,0,Gd,TA,PConc,Unf,3228,1,0,3,0,4,Gd,Typ,1,Gd,Attchd,546,TA,Y,5,2007,WD,Normal
498,184000,9120,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,Gd,PConc,Unf,1820,1,0,2,0,4,TA,Typ,0,,Detchd,240,TA,N,6,2008,WD,Normal
499,130000,7800,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,CompShg,HdBoard,HdBoard,89,TA,TA,PConc,Unf,899,0,0,1,0,3,Gd,Typ,0,,Attchd,288,TA,Y,6,2009,WD,Normal
500,120000,7535,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,LwQ,912,0,1,1,0,2,TA,Typ,0,,Attchd,297,TA,Y,6,2007,WD,Normal
501,113000,1890,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,CompShg,HdBoard,HdBoard,285,TA,TA,CBlock,Unf,1218,0,0,1,1,3,TA,Typ,0,,Detchd,264,TA,Y,5,2007,WD,Normal
502,226700,9803,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1768,0,0,2,1,3,Gd,Typ,0,,Attchd,603,TA,Y,2,2008,WD,Normal
503,140000,9170,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,GLQ,1214,1,0,1,0,2,TA,Typ,0,,Detchd,461,Fa,Y,4,2007,WD,Normal
504,289000,15602,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,CompShg,BrkFace,Wd Sdng,0,TA,TA,CBlock,Unf,1801,1,0,2,0,1,TA,Typ,2,TA,Attchd,484,TA,Y,3,2010,WD,Normal
505,147000,2308,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,CompShg,Plywood,Brk Cmn,0,TA,TA,CBlock,Rec,1322,0,1,2,1,3,TA,Typ,1,Fa,Attchd,440,TA,Y,6,2009,WD,Normal
506,124500,7596,AllPub,Inside,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,CompShg,Wd Sdng,Wd Sdng,360,TA,TA,CBlock,Unf,1960,0,0,2,0,4,TA,Typ,0,,Detchd,400,TA,N,7,2009,COD,Normal
507,215000,9554,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,CompShg,VinylSd,VinylSd,125,Gd,TA,PConc,Unf,1911,0,0,2,1,3,Gd,Typ,1,TA,Attchd,471,TA,Y,9,2006,WD,Normal
508,208300,7862,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1218,0,0,2,0,2,Gd,Typ,0,,Attchd,676,TA,Y,9,2009,New,Partial
509,161000,9600,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,CompShg,MetalSd,MetalSd,0,TA,Ex,BrkTil,Unf,1378,0,0,2,0,3,Gd,Typ,1,Gd,Detchd,360,TA,N,10,2008,WD,Normal
510,124500,9600,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,CompShg,MetalSd,MetalSd,132,TA,TA,CBlock,Unf,1041,1,0,1,0,3,TA,Typ,0,,Attchd,270,TA,Y,7,2009,WD,Normal
511,164900,14559,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,CompShg,Wd Sdng,Wd Sdng,70,Gd,TA,CBlock,Rec,1363,1,0,1,0,2,TA,Min1,2,TA,CarPort,288,TA,Y,6,2009,WD,Normal
512,202665,6792,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,94,Gd,TA,PConc,Unf,1368,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,474,TA,Y,3,2006,New,Partial
513,129900,9100,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,LwQ,864,1,0,1,0,3,TA,Typ,0,,Detchd,624,TA,Y,7,2006,WD,Normal
514,134000,9187,AllPub,Corner,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,CompShg,VinylSd,VinylSd,0,TA,Gd,PConc,Unf,1080,0,0,1,1,3,TA,Typ,0,,Attchd,484,TA,Y,6,2007,WD,Normal
515,96500,10594,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,789,0,0,1,0,2,TA,Typ,0,,Detchd,200,Po,Y,6,2007,WD,Normal
516,402861,12220,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,CompShg,CemntBd,CmentBd,305,Ex,TA,CBlock,Unf,2020,1,0,2,1,3,Ex,Typ,1,Gd,Attchd,900,TA,Y,9,2009,New,Partial
517,158000,10448,AllPub,Corner,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,CompShg,HdBoard,HdBoard,333,TA,TA,CBlock,Unf,2119,0,0,2,1,3,TA,Typ,1,TA,Attchd,583,TA,Y,8,2009,COD,Abnorml
518,265000,10208,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,CompShg,VinylSd,VinylSd,921,Gd,TA,PConc,Unf,2344,0,0,2,1,3,Gd,Typ,1,TA,Attchd,889,TA,Y,7,2009,WD,Normal
519,211000,9531,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1796,1,0,2,1,3,TA,Typ,0,,Attchd,546,TA,Y,5,2007,WD,Normal
520,234000,10918,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,CompShg,MetalSd,MetalSd,0,Gd,TA,BrkTil,Unf,2080,0,0,1,1,3,Gd,Typ,2,Gd,Detchd,282,TA,Y,6,2009,WD,Normal
521,106250,10800,AllPub,Inside,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,,1294,0,0,2,0,3,TA,Typ,0,,,0,,N,8,2008,WD,Normal
522,150000,11988,AllPub,Corner,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,Unf,1244,0,0,1,1,3,TA,Typ,2,Gd,Attchd,336,TA,Y,5,2007,WD,Normal
523,159000,5000,AllPub,Corner,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,CompShg,CemntBd,CmentBd,0,TA,Gd,CBlock,Unf,1664,0,0,2,0,3,TA,Typ,2,Gd,Detchd,420,TA,Y,10,2006,WD,Normal
524,184750,40094,AllPub,Inside,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,CompShg,CemntBd,CmentBd,762,Ex,TA,PConc,Unf,4676,1,0,3,1,3,Ex,Typ,1,Gd,BuiltIn,884,TA,Y,10,2007,New,Partial
525,315750,11787,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,CompShg,VinylSd,VinylSd,594,Gd,TA,PConc,Unf,2398,1,0,2,1,3,Gd,Typ,1,TA,Attchd,834,TA,Y,8,2007,WD,Normal
526,176000,7500,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1266,0,0,2,0,3,Gd,Typ,1,TA,Attchd,453,TA,Y,4,2006,WD,Normal
527,132000,13300,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,928,0,0,1,0,2,TA,Typ,0,,Attchd,252,TA,Y,6,2007,WD,Normal
528,446261,14948,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,CompShg,VinylSd,VinylSd,268,Ex,TA,PConc,Unf,2713,1,0,2,1,3,Ex,Typ,1,Gd,Attchd,858,TA,Y,11,2008,New,Partial
529,86000,9098,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,605,1,0,1,0,2,TA,Typ,0,,,0,,N,7,2007,WD,Normal
