Id,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinType2,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
353,9084,AllPub,Inside,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Rec,1111,0,1,1,0,3,TA,Typ,0,,Detchd,200,Fa,Y,3,2008,ConLw,Normal,95000
354,8520,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,CompShg,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,Unf,720,0,0,1,0,2,TA,Typ,0,,Detchd,484,TA,Y,5,2010,WD,Normal,105900
355,8400,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,CompShg,Wd Sdng,MetalSd,0.0,TA,TA,CBlock,Unf,1595,0,0,1,0,2,TA,Typ,2,Gd,Attchd,240,TA,Y,6,2006,WD,Normal,140000
356,11249,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,BLQ,1200,1,0,2,0,3,Gd,Typ,0,,Attchd,521,TA,Y,8,2007,WD,Normal,177500
357,9248,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,CompShg,HdBoard,HdBoard,106.0,TA,TA,PConc,Unf,1167,1,0,2,0,3,Gd,Typ,0,,Attchd,400,TA,Y,7,2009,WD,Normal,173000
358,4224,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,CompShg,CemntBd,CmentBd,0.0,TA,TA,PConc,Unf,1142,1,0,1,1,3,TA,Typ,1,Po,Attchd,528,TA,Y,8,2007,WD,Normal,134000
359,6930,AllPub,Inside,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,CompShg,Wd Sdng,ImStucc,120.0,TA,TA,CBlock,Rec,1352,0,1,1,0,3,Gd,Min2,0,,BuiltIn,288,TA,Y,7,2006,WD,Abnorml,130000
360,12011,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,CompShg,VinylSd,VinylSd,530.0,Gd,TA,PConc,Unf,1924,1,0,2,1,3,Gd,Typ,1,TA,Attchd,592,TA,Y,6,2006,WD,Normal,280000
361,7540,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Unf,912,1,0,1,0,2,TA,Typ,1,TA,Attchd,470,TA,Y,6,2007,WD,Normal,156000
362,9144,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,1505,1,0,1,0,3,TA,Typ,0,,Detchd,240,TA,N,7,2008,WD,Normal,145000
363,7301,AllPub,Corner,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,CompShg,HdBoard,HdBoard,500.0,Gd,TA,Slab,,1922,0,0,3,0,4,Gd,Typ,1,Ex,BuiltIn,672,TA,Y,7,2009,ConLD,Normal,198500
364,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,CompShg,HdBoard,HdBoard,510.0,TA,TA,CBlock,Unf,987,0,0,1,1,2,Gd,Typ,0,,Detchd,264,TA,Y,5,2009,WD,Normal,118000
365,18800,AllPub,FR2,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,CompShg,HdBoard,HdBoard,120.0,TA,TA,PConc,Unf,1574,1,0,2,1,3,TA,Typ,1,TA,Attchd,566,TA,Y,7,2006,WD,Normal,190000
366,10690,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,Unf,1344,0,0,1,0,3,TA,Typ,0,,Detchd,468,Fa,Y,7,2009,WD,Normal,147000
367,9500,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,CompShg,Plywood,Plywood,247.0,TA,TA,CBlock,Unf,1394,1,0,1,1,3,TA,Typ,2,Gd,Attchd,514,TA,Y,7,2009,WD,Normal,159000
368,9150,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Tar&Grv,Plywood,Plywood,305.0,TA,TA,CBlock,Unf,1431,0,1,1,0,3,TA,Typ,1,Gd,Basment,296,TA,Y,12,2008,WD,Normal,165000
369,7800,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,CompShg,HdBoard,HdBoard,200.0,TA,TA,PConc,Unf,1268,0,0,1,0,2,TA,Typ,1,Gd,Attchd,244,TA,Y,3,2010,WD,Normal,132000
370,9830,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,CompShg,Wd Sdng,Wd Sdng,0.0,TA,Gd,CBlock,Rec,1287,1,0,1,0,3,Gd,Typ,1,Gd,Detchd,576,TA,Y,3,2010,WD,Normal,162000
371,8121,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Unf,1664,0,0,2,1,3,TA,Typ,1,TA,Attchd,460,TA,Y,1,2006,WD,Normal,172400
372,17120,AllPub,Inside,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,CompShg,WdShing,Plywood,0.0,TA,TA,CBlock,,1588,0,0,2,0,4,TA,Min2,1,Gd,Detchd,680,TA,N,7,2008,WD,Normal,134432
373,7175,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,LwQ,752,1,0,1,0,2,TA,Typ,0,,Attchd,264,TA,Y,2,2010,WD,Normal,125000
374,10634,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,LwQ,1319,1,0,1,0,3,TA,Min2,0,,Attchd,270,TA,Y,11,2009,WD,Normal,123000
375,8200,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1928,0,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,434,TA,Y,7,2007,WD,Normal,219500
376,10020,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,CompShg,Wd Sdng,Wd Sdng,0.0,Fa,Fa,BrkTil,Unf,904,1,0,0,1,1,Fa,Maj1,0,,,0,,Y,3,2009,WD,Normal,61000
377,8846,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,914,0,0,1,0,2,TA,Typ,0,,Detchd,576,TA,Y,7,2006,WD,Normal,148000
378,11143,AllPub,Corner,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,CompShg,CemntBd,CmentBd,0.0,Gd,TA,PConc,Unf,2466,0,0,3,0,4,Gd,Typ,1,Gd,Attchd,610,TA,Y,12,2007,WD,Normal,340000
379,11394,AllPub,Corner,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,CompShg,VinylSd,VinylSd,350.0,Gd,TA,PConc,Unf,1856,1,0,1,1,1,Ex,Typ,1,Ex,Attchd,834,TA,Y,6,2010,New,Partial,394432
380,8123,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,CompShg,VinylSd,VinylSd,16.0,TA,TA,PConc,Unf,1800,0,0,2,1,3,TA,Typ,1,TA,Attchd,463,TA,Y,6,2009,WD,Normal,179000
381,5000,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,BrkTil,Unf,1691,0,0,2,0,3,Gd,Typ,1,Gd,Detchd,308,TA,Y,5,2010,WD,Normal,127000
382,7200,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1301,1,0,2,0,2,Gd,Typ,1,Gd,Attchd,572,TA,Y,8,2006,New,Partial,187750
383,9245,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1797,0,0,2,1,3,Gd,Typ,0,,Attchd,639,TA,Y,4,2007,WD,Normal,213500
384,9000,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Unf,784,0,0,1,0,2,TA,Typ,0,,Detchd,360,Fa,N,10,2009,WD,Normal,76000
385,53107,AllPub,Corner,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,CompShg,HdBoard,HdBoard,0.0,Gd,TA,PConc,Unf,1953,1,0,2,1,3,Gd,Typ,2,Fa,Attchd,501,TA,Y,6,2007,WD,Normal,240000
386,3182,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,CompShg,VinylSd,VinylSd,16.0,Gd,TA,PConc,Unf,1269,0,0,2,0,2,Gd,Typ,1,TA,Attchd,430,TA,Y,4,2010,WD,Normal,192000
387,8410,AllPub,FR2,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,CompShg,Wd Sdng,VinylSd,0.0,TA,Fa,PConc,Unf,1184,0,0,1,0,5,TA,Typ,0,,,0,,N,5,2006,WD,AdjLand,81000
388,7200,AllPub,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,CompShg,MetalSd,MetalSd,255.0,TA,TA,CBlock,Unf,1125,1,0,1,0,3,TA,Typ,1,Fa,Detchd,352,TA,Y,10,2009,WD,Abnorml,125000
389,9382,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,CompShg,VinylSd,VinylSd,125.0,Gd,TA,PConc,Unf,1479,0,0,2,0,3,Gd,Typ,0,,Attchd,577,TA,Y,7,2008,WD,Normal,191000
390,12474,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,CompShg,VinylSd,VinylSd,272.0,Ex,TA,PConc,Unf,2332,1,0,2,1,3,Ex,Typ,1,Ex,BuiltIn,846,TA,Y,8,2008,New,Partial,426000
391,8405,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,BLQ,1367,1,0,1,0,4,TA,Typ,0,,Detchd,384,TA,Y,4,2008,WD,Normal,119000
392,12209,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Unf,1961,1,0,2,1,3,Gd,Typ,1,TA,BuiltIn,560,TA,Y,6,2009,WD,Normal,215000
393,8339,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,CompShg,MetalSd,MetalSd,0.0,TA,TA,Slab,,882,0,0,1,0,3,TA,Typ,0,,Attchd,294,TA,Y,7,2007,WD,Normal,106500
394,7446,AllPub,Corner,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,Unf,788,0,0,1,0,2,TA,Typ,2,TA,,0,,Y,4,2006,WD,Abnorml,100000
395,10134,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,1034,0,0,1,0,2,TA,Typ,0,,Detchd,240,TA,Y,7,2007,WD,Normal,109000
396,9571,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Unf,1144,1,0,1,0,3,TA,Typ,0,,Attchd,596,TA,Y,6,2010,WD,Normal,129000
397,7200,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,894,0,0,1,0,2,TA,Typ,0,,Detchd,600,TA,Y,9,2009,WD,Normal,123000
398,7590,AllPub,Inside,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,CompShg,VinylSd,VinylSd,288.0,TA,TA,CBlock,Unf,1812,0,0,2,0,4,TA,Typ,1,TA,Attchd,264,TA,Y,7,2007,WD,Normal,169500
399,8967,AllPub,Corner,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,CompShg,MetalSd,MetalSd,0.0,TA,Fa,BrkTil,Unf,1077,0,0,1,0,2,TA,Maj2,0,,Detchd,338,Po,N,11,2007,WD,Abnorml,67000
400,8125,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,CompShg,CemntBd,CmentBd,100.0,Gd,TA,PConc,Unf,1550,1,0,2,0,2,Gd,Typ,0,,Attchd,438,TA,Y,10,2009,WD,Normal,241000
401,14963,AllPub,Inside,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,CompShg,BrkFace,BrkFace,0.0,Gd,TA,PConc,Unf,1288,1,0,1,1,1,Ex,Typ,2,Gd,Attchd,500,TA,Y,12,2008,WD,Normal,245500
402,8767,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1310,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,400,TA,Y,7,2006,New,Partial,164990
403,10200,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Unf,672,0,0,1,0,2,TA,Typ,0,,Detchd,240,TA,N,8,2008,WD,Normal,108000
404,12090,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,CompShg,VinylSd,VinylSd,650.0,Gd,TA,PConc,Unf,2263,0,0,2,1,4,Gd,Typ,1,TA,BuiltIn,420,TA,Y,7,2006,WD,Abnorml,258000
405,10364,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Unf,1572,0,0,2,1,3,TA,Typ,1,TA,BuiltIn,373,TA,Y,5,2007,WD,Normal,168000
406,9991,AllPub,Corner,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,Unf,1620,1,0,2,0,3,TA,Min1,1,TA,Attchd,490,TA,Y,6,2009,WD,Normal,150000
407,10480,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Unf,1639,0,0,1,0,3,TA,Maj2,0,,Detchd,240,TA,Y,3,2008,WD,Normal,115000
408,15576,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,CompShg,Wd Sdng,Plywood,0.0,TA,TA,BrkTil,Unf,1680,0,0,2,0,4,TA,Typ,0,,Attchd,308,TA,Y,3,2008,WD,Normal,177000
409,14154,AllPub,Corner,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,CompShg,VinylSd,VinylSd,350.0,Gd,TA,PConc,Unf,2172,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,947,TA,Y,8,2007,New,Partial,280000
410,10800,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,CompShg,VinylSd,VinylSd,100.0,Gd,TA,PConc,Unf,2078,1,0,2,1,3,Ex,Typ,1,Gd,Attchd,836,TA,Y,4,2008,New,Partial,339750
411,9571,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,CompShg,BrkComm,Brk Cmn,0.0,TA,Fa,CBlock,Unf,1276,0,0,1,0,3,TA,Mod,0,,Attchd,350,TA,Y,6,2009,COD,Abnorml,60000
412,34650,AllPub,Inside,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Unf,1056,1,0,1,0,3,TA,Typ,0,,Attchd,572,TA,Y,1,2006,WD,Normal,145000
413,4403,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,CompShg,MetalSd,MetalSd,432.0,Ex,TA,PConc,Unf,1478,1,0,2,1,2,Gd,Typ,1,Gd,Attchd,484,TA,Y,6,2010,New,Partial,222000
414,8960,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,CompShg,WdShing,Wd Shng,0.0,TA,TA,CBlock,Unf,1028,0,0,1,0,2,TA,Typ,1,Gd,Detchd,360,TA,Y,3,2010,WD,Normal,115000
415,11228,AllPub,CulDSac,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,GLQ,2097,0,1,2,1,3,Gd,Typ,1,TA,Attchd,678,TA,Y,12,2008,WD,Normal,228000
416,8899,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1340,0,0,2,0,3,Gd,Typ,0,,Attchd,396,TA,Y,8,2007,New,Partial,181134
417,7844,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,CompShg,HdBoard,HdBoard,203.0,TA,TA,CBlock,Unf,1400,0,0,1,1,3,TA,Typ,1,TA,Attchd,440,TA,Y,3,2006,WD,Normal,149500
418,22420,AllPub,Inside,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,CompShg,Wd Sdng,Stucco,0.0,TA,TA,BrkTil,Unf,2624,1,0,2,1,4,TA,Typ,1,Gd,Detchd,864,TA,N,11,2007,WD,Normal,239000
419,8160,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Unf,1134,1,0,1,1,3,TA,Typ,0,,Detchd,240,TA,P,4,2007,WD,AdjLand,126000
420,8450,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Unf,1056,1,0,1,0,3,TA,Typ,1,Fa,Attchd,304,TA,Y,7,2010,WD,Normal,142000
421,7060,AllPub,Inside,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,CompShg,VinylSd,VinylSd,200.0,TA,Gd,PConc,Unf,1344,2,0,2,0,2,TA,Typ,0,,Attchd,784,TA,Y,11,2008,WD,Alloca,206300
422,16635,AllPub,FR2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2000,CompShg,CemntBd,CmentBd,126.0,Gd,TA,CBlock,Unf,1602,0,1,2,0,3,Gd,Typ,1,TA,Attchd,529,TA,Y,6,2009,WD,Normal,215000
423,21750,AllPub,Inside,Mitchel,Artery,Norm,1Fam,1Story,5,5,1954,1954,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Unf,988,0,0,1,0,2,TA,Typ,0,,Attchd,520,TA,N,2,2008,WD,Normal,113000
424,9200,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,CompShg,VinylSd,VinylSd,473.0,Gd,TA,PConc,Unf,2630,1,0,2,1,4,Gd,Typ,1,TA,Attchd,696,TA,Y,6,2008,WD,Normal,315000
425,9000,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,CompShg,Wd Sdng,Wd Sdng,74.0,TA,TA,CBlock,Unf,1196,1,0,1,0,2,TA,Typ,1,Gd,Attchd,297,TA,Y,5,2008,WD,Normal,139000
426,3378,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,CompShg,HdBoard,HdBoard,0.0,TA,Gd,CBlock,Unf,1389,0,0,1,1,3,TA,Typ,2,Gd,Detchd,240,TA,P,9,2009,WD,Normal,135000
427,12800,AllPub,Inside,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,CompShg,Wd Sdng,Wd Sdng,145.0,Gd,TA,PConc,Unf,1644,1,1,2,0,2,Gd,Typ,1,TA,Attchd,569,TA,Y,8,2009,WD,Normal,275000
428,8593,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,Unf,907,0,0,1,0,3,TA,Typ,0,,Detchd,352,TA,Y,7,2008,WD,Normal,109008
429,6762,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,CompShg,VinylSd,VinylSd,108.0,Gd,TA,PConc,Unf,1208,1,0,2,0,2,Gd,Typ,0,,Attchd,628,TA,Y,9,2007,New,Partial,195400
430,11457,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Unf,1412,1,0,2,0,3,Gd,Typ,1,TA,Attchd,576,TA,Y,3,2009,WD,Normal,175000
431,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,CompShg,HdBoard,HdBoard,232.0,TA,TA,CBlock,Unf,987,0,0,1,1,2,TA,Typ,0,,Detchd,264,TA,Y,7,2008,COD,Abnorml,85400
432,5586,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Unf,1198,0,0,1,0,4,TA,Typ,0,,,0,,N,9,2008,ConLD,Abnorml,79900
433,1920,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,CompShg,HdBoard,HdBoard,376.0,TA,TA,CBlock,Unf,1365,1,0,1,1,2,TA,Min1,0,,Detchd,440,TA,Y,8,2007,WD,Normal,122500
434,10839,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Unf,1604,0,0,2,1,3,TA,Typ,1,TA,Attchd,470,TA,Y,7,2008,WD,Normal,181000
435,1890,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,CompShg,CemntBd,CmentBd,0.0,TA,Gd,CBlock,Unf,630,1,0,1,0,1,TA,Typ,0,,,0,,Y,6,2008,WD,Normal,81000
436,10667,AllPub,CulDSac,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,ALQ,1661,1,0,2,1,3,Gd,Typ,1,TA,Attchd,550,TA,Y,4,2009,ConLw,Normal,212000
437,4400,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,Unf,1118,0,0,1,0,2,TA,Typ,0,,Detchd,440,TA,Y,10,2006,WD,Normal,116000
438,6000,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,PConc,Unf,904,0,0,1,0,2,TA,Typ,0,,Detchd,180,TA,Y,1,2009,WD,Normal,119000
439,4280,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,CompShg,WdShing,Stucco,0.0,TA,TA,PConc,Unf,694,0,0,1,0,2,Gd,Typ,1,Gd,Detchd,352,TA,P,3,2007,WD,Normal,90350
440,12354,AllPub,Corner,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Unf,1196,0,0,1,0,3,Gd,Typ,0,,Detchd,528,TA,Y,8,2009,ConLI,Normal,110000
441,15431,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,CompShg,VinylSd,VinylSd,200.0,Ex,TA,PConc,ALQ,2402,1,0,2,0,2,Ex,Typ,2,Gd,Attchd,672,TA,Y,4,2009,WD,Normal,555000
442,12108,AllPub,Inside,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,CompShg,VinylSd,VinylSd,270.0,TA,TA,CBlock,Unf,1440,0,0,2,0,4,Fa,Typ,0,,,0,,Y,9,2008,WD,Normal,118000
443,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Unf,1573,0,0,2,0,3,TA,Typ,1,Gd,Detchd,360,TA,P,6,2008,WD,Normal,162900
444,3922,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,CompShg,WdShing,Wd Shng,72.0,Gd,TA,PConc,Unf,1258,0,0,2,0,2,Gd,Typ,1,Gd,Attchd,648,TA,Y,6,2007,New,Partial,172500
445,8750,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,Unf,1908,1,0,2,1,4,Gd,Typ,1,TA,Attchd,493,TA,Y,7,2008,WD,Normal,210000
446,9855,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,Unf,1689,0,0,1,0,3,TA,Typ,1,Gd,Attchd,480,TA,Y,11,2009,COD,Normal,127500
447,16492,AllPub,Corner,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,CompShg,BrkFace,Plywood,0.0,Gd,TA,CBlock,Rec,1888,0,0,2,1,2,Gd,Mod,1,Gd,Attchd,578,TA,Y,6,2010,WD,Normal,190000
448,11214,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Unf,1886,0,0,2,1,4,Gd,Typ,1,TA,Attchd,431,TA,Y,7,2006,WD,Normal,199900
449,8600,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,Unf,1376,0,0,2,0,3,TA,Typ,1,Gd,Detchd,198,TA,N,6,2006,WD,Normal,119500
450,6000,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,Unf,1183,0,0,1,1,2,TA,Typ,0,,Detchd,308,TA,Y,6,2007,WD,Normal,120000
451,5684,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,Unf,813,0,0,1,0,2,Gd,Typ,0,,Detchd,270,Fa,N,6,2006,WD,Normal,110000
452,70761,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,WdShngl,Plywood,Plywood,0.0,TA,TA,CBlock,Unf,1533,1,0,2,0,2,Gd,Typ,2,TA,Attchd,576,TA,Y,12,2006,WD,Normal,280000
